STOP_FRISK_DATE_STOP_FRISK_TIME,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,STOP_LOCATION_PRECINCT,PHYSICAL_FORCE_USED_TOTAL,PHYSICAL_FORCE_USED_TF,AGE_CATEGORY,TOTAL_STOPS,SUSPECT_NOT_ARRESTED_FLAG
2021-08-10 18:42:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,15,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-08-10 18:42:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,16,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-08-10 22:00:00,ASSAULT,1,0,0,0,0,0,1,0,47,MALE,BLACK,32,1,True,Thirtyeight-Above,1,0
2021-08-10 22:35:00,PETIT LARCENY,1,0,0,0,0,0,1,0,58,MALE,WHITE HISPANIC,104,1,True,Thirtyeight-Above,1,0
2021-08-10 22:56:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,20,MALE,WHITE HISPANIC,101,2,True,Twenty and Under,1,0
2021-08-11 00:18:00,GRAND LARCENY AUTO,1,0,0,0,0,0,1,0,26,MALE,BLACK HISPANIC,10,1,True,Twentyone-Twentyeight,1,0
2021-08-11 02:50:00,BURGLARY,1,0,0,0,0,0,1,0,32,MALE,WHITE HISPANIC,34,1,True,Twentyeight-Thirtyeight,1,0
2021-08-11 08:15:00,GRAND LARCENY,0,0,0,0,0,0,1,0,33,MALE,BLACK,67,1,True,Twentyeight-Thirtyeight,1,1
2021-08-11 08:55:00,OTHER,1,0,0,0,0,0,1,0,29,MALE,BLACK,104,1,True,Twentyeight-Thirtyeight,1,0
2021-08-11 09:16:00,ASSAULT,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,79,1,True,UNKNOWN,1,1
2021-08-11 11:17:00,ASSAULT,1,0,0,0,0,0,1,0,26,MALE,BLACK,108,1,True,Twentyone-Twentyeight,1,0
2021-08-11 13:05:00,CRIMINAL POSSESION OF WEAPON,1,1,1,0,0,0,1,0,15,MALE,BLACK,101,2,True,Twenty and Under,1,0
2021-08-11 13:12:00,ROBBERY,1,0,1,0,0,0,0,0,35,MALE,WHITE HISPANIC,46,1,True,Twentyeight-Thirtyeight,1,0
2021-08-11 13:12:00,ROBBERY,1,0,1,0,0,0,0,0,32,MALE,WHITE HISPANIC,46,1,True,Twentyeight-Thirtyeight,1,0
2021-08-11 13:12:00,ROBBERY,1,0,1,0,0,0,0,0,37,MALE,BLACK HISPANIC,46,1,True,Twentyeight-Thirtyeight,1,0
2021-08-11 14:40:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,14,MALE,BLACK,105,1,True,Twenty and Under,1,0
2021-08-11 15:00:00,ASSAULT,1,0,0,0,0,0,1,0,UNKNOWN,FEMALE,WHITE HISPANIC,66,1,True,UNKNOWN,1,0
2021-08-11 15:25:00,ASSAULT,1,0,1,0,0,0,0,0,37,MALE,WHITE HISPANIC,25,1,True,Twentyeight-Thirtyeight,1,0
2021-08-11 15:58:00,BURGLARY,1,0,1,0,0,0,1,0,36,MALE,BLACK,1,2,True,Twentyeight-Thirtyeight,1,0
2021-08-11 16:50:00,PETIT LARCENY,1,0,0,0,0,0,1,0,33,MALE,BLACK,62,1,True,Twentyeight-Thirtyeight,1,0
2021-08-11 18:25:00,BURGLARY,0,0,0,0,0,0,1,0,35,MALE,BLACK,77,1,True,Twentyeight-Thirtyeight,1,1
2021-08-11 19:31:00,ASSAULT,1,0,0,0,0,0,1,0,22,MALE,E. ASIAN,72,1,True,Twentyone-Twentyeight,1,0
2021-08-11 19:52:00,CRIMINAL SALE OF CONTROLLED SUBSTANCE,0,0,1,0,0,0,1,0,58,MALE,BLACK,9,2,True,Thirtyeight-Above,1,1
2021-08-11 19:54:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,42,MALE,BLACK,9,1,True,Thirtyeight-Above,1,1
2021-08-11 19:55:00,CRIMINAL SALE OF CONTROLLED SUBSTANCE,0,0,1,0,0,0,1,0,58,MALE,BLACK,9,2,True,Thirtyeight-Above,1,1
2021-08-11 20:01:00,BURGLARY,0,0,0,0,0,0,1,0,36,MALE,NATIVE,79,1,True,Twentyeight-Thirtyeight,1,1
2021-08-11 20:03:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,19,MALE,BLACK,103,1,True,Twenty and Under,1,0
2021-08-11 20:44:00,ASSAULT,1,0,1,0,0,0,1,0,38,MALE,BLACK,101,2,True,Twentyeight-Thirtyeight,1,0
2021-08-11 22:00:00,MENACING,0,1,0,0,0,0,1,0,40,MALE,WHITE,70,1,True,Thirtyeight-Above,1,1
2021-08-12 00:14:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,16,MALE,BLACK HISPANIC,48,1,True,Twenty and Under,1,0
2021-08-12 00:15:00,CRIMINAL POSSESION OF WEAPON,1,1,1,0,0,0,1,0,31,MALE,BLACK,67,2,True,Twentyeight-Thirtyeight,1,0
2021-08-12 00:40:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,24,MALE,BLACK,103,2,True,Twentyone-Twentyeight,1,0
2021-08-12 02:45:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,30,MALE,BLACK HISPANIC,41,2,True,Twentyeight-Thirtyeight,1,0
2021-08-12 06:35:00,ROBBERY,1,0,0,0,0,0,1,0,15,MALE,BLACK HISPANIC,13,1,True,Twenty and Under,1,0
2021-08-12 09:21:00,CRIMINAL POSSESION OF WEAPON,1,1,1,0,0,0,1,0,24,MALE,WHITE,101,2,True,Twentyone-Twentyeight,1,0
2021-08-12 10:38:00,ASSAULT,0,0,0,0,0,0,1,0,64,MALE,BLACK,19,1,True,Thirtyeight-Above,1,1
2021-08-12 10:58:00,CRIMINAL POSSESION OF WEAPON,1,1,1,0,0,0,1,0,24,MALE,BLACK,47,2,True,Twentyone-Twentyeight,1,0
2021-08-12 11:14:00,GRAND LARCENY,0,0,0,0,0,0,1,0,20,MALE,BLACK,121,1,True,Twenty and Under,1,1
2021-08-12 11:14:00,GRAND LARCENY,0,0,0,0,0,0,1,0,19,MALE,BLACK,121,1,True,Twenty and Under,1,1
2021-08-12 11:55:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,15,MALE,WHITE HISPANIC,34,1,True,Twenty and Under,1,1
2021-08-12 13:26:00,PETIT LARCENY,1,0,1,0,0,0,1,0,32,MALE,WHITE,13,2,True,Twentyeight-Thirtyeight,1,0
2021-08-12 14:25:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,17,MALE,BLACK,42,1,True,Twenty and Under,1,1
2021-08-12 15:44:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,21,MALE,BLACK,41,1,True,Twentyone-Twentyeight,1,0
2021-08-12 16:00:00,BURGLARY,0,0,0,0,0,0,1,0,30,MALE,E. ASIAN,104,1,True,Twentyeight-Thirtyeight,1,1
2021-08-12 17:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,49,MALE,WHITE HISPANIC,75,1,True,Thirtyeight-Above,1,1
2021-08-12 17:52:00,ROBBERY,1,0,0,0,0,0,1,0,18,MALE,BLACK,122,1,True,Twenty and Under,1,0
2021-08-12 17:52:00,ROBBERY,1,0,0,0,0,0,1,0,18,MALE,BLACK,122,1,True,Twenty and Under,1,0
2021-08-12 18:39:00,ASSAULT,1,0,1,0,0,1,0,0,34,MALE,BLACK,75,2,True,Twentyeight-Thirtyeight,1,0
2021-08-12 19:03:00,GRAND LARCENY AUTO,1,0,1,0,0,0,0,0,18,MALE,BLACK HISPANIC,40,1,True,Twenty and Under,1,0
2021-08-12 19:50:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,27,MALE,BLACK,73,1,True,Twentyone-Twentyeight,1,0
2021-08-12 20:54:00,FORCIBLE TOUCHING,0,0,0,0,0,0,1,0,42,MALE,E. ASIAN,9,1,True,Thirtyeight-Above,1,1
2021-08-12 21:05:00,ASSAULT,0,0,1,0,0,0,1,0,18,MALE,WHITE HISPANIC,75,2,True,Twenty and Under,1,1
2021-08-12 21:24:00,ASSAULT,0,0,0,0,0,0,1,0,45,MALE,BLACK,71,1,True,Thirtyeight-Above,1,1
2021-08-12 21:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,49,MALE,BLACK,101,1,True,Thirtyeight-Above,1,1
2021-08-13 00:00:00,OTHER,0,0,0,0,0,0,1,0,20,FEMALE,BLACK,63,1,True,Twenty and Under,1,1
2021-08-13 00:30:00,ROBBERY,0,0,0,0,0,0,1,0,50,MALE,BLACK,25,1,True,Thirtyeight-Above,1,1
2021-08-13 01:37:00,ASSAULT,0,1,0,0,0,0,1,0,17,MALE,WHITE HISPANIC,33,1,True,Twenty and Under,1,1
2021-08-13 02:00:00,UNAUTHORIZED USE OF A VEHICLE,0,0,0,0,0,0,1,0,17,MALE,WHITE HISPANIC,66,1,True,Twenty and Under,1,1
2021-08-13 02:09:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,45,MALE,BLACK,42,1,True,Thirtyeight-Above,1,0
2021-08-13 02:19:00,ROBBERY,1,0,1,0,0,0,1,0,25,MALE,BLACK HISPANIC,14,2,True,Twentyone-Twentyeight,1,0
2021-08-13 02:19:00,ROBBERY,1,0,1,0,0,0,1,0,27,MALE,BLACK HISPANIC,14,2,True,Twentyone-Twentyeight,1,0
2021-08-13 02:19:00,ROBBERY,1,0,1,0,0,0,1,0,23,MALE,BLACK HISPANIC,14,2,True,Twentyone-Twentyeight,1,0
2021-08-13 02:19:00,ROBBERY,1,0,1,0,0,0,1,0,27,MALE,BLACK HISPANIC,14,2,True,Twentyone-Twentyeight,1,0
2021-08-13 07:05:00,ASSAULT,1,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,121,1,True,UNKNOWN,1,0
2021-08-13 10:19:00,PETIT LARCENY,1,0,0,0,0,0,1,0,28,MALE,WHITE,50,1,True,Twentyone-Twentyeight,1,0
2021-08-13 10:53:00,GRAND LARCENY,1,0,1,0,0,0,1,0,38,MALE,BLACK,19,2,True,Twentyeight-Thirtyeight,1,0
2021-08-13 11:58:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,74,MALE,BLACK,42,1,True,Thirtyeight-Above,1,1
2021-08-13 12:39:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,45,MALE,BLACK,14,1,True,Thirtyeight-Above,1,1
2021-08-13 15:50:00,PETIT LARCENY,1,0,0,0,0,0,1,0,43,MALE,BLACK,49,1,True,Thirtyeight-Above,1,0
2021-08-13 16:03:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,18,MALE,BLACK,113,2,True,Twenty and Under,1,1
2021-08-13 16:03:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,16,MALE,BLACK,113,2,True,Twenty and Under,1,1
2021-08-13 17:13:00,CRIMINAL MISCHIEF,1,0,1,0,0,0,1,0,36,MALE,WHITE,13,2,True,Twentyeight-Thirtyeight,1,0
2021-08-13 18:33:00,PETIT LARCENY,1,0,1,0,0,0,1,0,47,MALE,WHITE,109,2,True,Thirtyeight-Above,1,0
2021-08-13 18:55:00,ROBBERY,0,0,0,0,0,0,1,0,20,MALE,BLACK,63,1,True,Twenty and Under,1,1
2021-08-13 19:17:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,24,FEMALE,BLACK,105,1,True,Twentyone-Twentyeight,1,1
2021-08-13 19:57:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK HISPANIC,28,1,True,Twenty and Under,1,1
2021-08-13 20:10:00,CRIMINAL TRESPASS,0,0,0,0,0,0,1,0,UNKNOWN,MALE,WHITE,20,1,True,UNKNOWN,1,1
2021-08-13 21:47:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,45,MALE,BLACK,18,1,True,Thirtyeight-Above,1,1
2021-08-13 21:50:00,BURGLARY,1,0,0,0,0,0,1,0,51,MALE,WHITE HISPANIC,90,1,True,Thirtyeight-Above,1,0
2021-08-13 22:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,35,MALE,BLACK,103,1,True,Twentyeight-Thirtyeight,1,1
2021-08-13 22:58:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,19,MALE,BLACK,69,1,True,Twenty and Under,1,1
2021-08-13 23:29:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,1,0,0,39,MALE,BLACK,73,1,True,Thirtyeight-Above,1,0
2021-08-13 23:30:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,0,0,UNKNOWN,MALE,WHITE HISPANIC,42,1,True,UNKNOWN,1,0
2021-08-13 23:32:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,21,MALE,BLACK,42,1,True,Twentyone-Twentyeight,1,1
2021-08-14 00:52:00,BURGLARY,1,0,0,0,0,0,1,0,21,MALE,WHITE HISPANIC,23,1,True,Twentyone-Twentyeight,1,0
2021-08-14 01:00:00,CRIMINAL POSSESION OF WEAPON,1,1,0,0,0,0,1,0,24,MALE,BLACK,120,1,True,Twentyone-Twentyeight,1,0
2021-08-14 01:04:00,BURGLARY,0,0,0,0,0,0,1,0,49,MALE,WHITE HISPANIC,90,1,True,Thirtyeight-Above,1,1
2021-08-14 02:44:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,0,0,21,MALE,BLACK,73,0,False,Twentyone-Twentyeight,1,0
2021-08-14 02:54:00,ROBBERY,1,0,0,0,0,0,1,0,30,MALE,WHITE HISPANIC,24,1,True,Twentyeight-Thirtyeight,1,0
2021-08-14 02:54:00,ROBBERY,1,0,0,0,0,0,1,0,36,MALE,WHITE HISPANIC,24,1,True,Twentyeight-Thirtyeight,1,0
2021-08-14 02:56:00,ROBBERY,1,0,0,0,0,0,1,0,27,MALE,WHITE HISPANIC,24,1,True,Twentyone-Twentyeight,1,0
2021-08-14 02:56:00,ROBBERY,1,0,0,0,0,0,1,0,31,MALE,WHITE HISPANIC,24,1,True,Twentyeight-Thirtyeight,1,0
2021-08-14 02:56:00,ROBBERY,1,0,0,0,0,0,1,0,27,MALE,WHITE HISPANIC,24,1,True,Twentyone-Twentyeight,1,0
2021-08-14 03:53:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,27,MALE,BLACK,40,1,True,Twentyone-Twentyeight,1,1
2021-08-14 03:53:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,1,0,0,0,27,MALE,BLACK,40,1,True,Twentyone-Twentyeight,1,1
2021-08-14 08:30:00,ASSAULT,1,0,1,0,0,0,0,0,33,MALE,BLACK,67,1,True,Twentyeight-Thirtyeight,1,0
2021-08-14 13:21:00,ROBBERY,1,0,1,0,0,0,1,0,42,MALE,BLACK,14,2,True,Thirtyeight-Above,1,0
2021-08-14 14:09:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,37,MALE,BLACK,113,1,True,Twentyeight-Thirtyeight,1,0
2021-08-14 14:09:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,26,MALE,BLACK,113,1,True,Twentyone-Twentyeight,1,1
2021-08-14 14:09:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,29,MALE,BLACK,113,1,True,Twentyeight-Thirtyeight,1,1
2021-08-14 15:15:00,ASSAULT,0,0,0,0,0,0,1,0,30,MALE,WHITE,114,1,True,Twentyeight-Thirtyeight,1,1
2021-08-14 15:25:00,GRAND LARCENY,1,0,0,0,0,0,1,0,18,MALE,BLACK,43,1,True,Twenty and Under,1,0
2021-08-14 16:25:00,ROBBERY,1,1,1,0,0,0,0,0,40,MALE,BLACK,25,1,True,Thirtyeight-Above,1,0
2021-08-14 18:29:00,ASSAULT,1,0,0,0,0,0,1,0,29,MALE,BLACK,113,1,True,Twentyeight-Thirtyeight,1,0
2021-08-14 19:03:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,31,MALE,WHITE HISPANIC,48,1,True,Twentyeight-Thirtyeight,1,0
2021-08-15 00:00:00,BURGLARY,0,0,1,0,0,0,0,0,UNKNOWN,MALE,BLACK,79,1,True,UNKNOWN,1,1
2021-08-15 01:00:00,ASSAULT,1,0,0,0,0,0,1,0,28,MALE,WHITE HISPANIC,72,1,True,Twentyone-Twentyeight,1,0
2021-08-15 01:00:00,ASSAULT,1,0,1,0,0,0,0,0,35,MALE,WHITE HISPANIC,72,1,True,Twentyeight-Thirtyeight,1,0
2021-08-15 01:00:00,ASSAULT,1,0,0,0,0,0,1,0,33,MALE,WHITE HISPANIC,72,1,True,Twentyeight-Thirtyeight,1,0
2021-08-15 01:00:00,ASSAULT,0,0,0,0,0,0,1,0,UNKNOWN,FEMALE,WHITE HISPANIC,72,1,True,UNKNOWN,1,1
2021-08-15 02:28:00,OTHER,1,0,1,0,0,0,1,0,52,MALE,WHITE HISPANIC,114,2,True,Thirtyeight-Above,1,0
2021-08-15 04:20:00,ASSAULT,1,0,0,0,0,0,1,0,31,MALE,WHITE HISPANIC,115,1,True,Twentyeight-Thirtyeight,1,0
2021-08-15 04:35:00,RECKLESS ENDANGERMENT,0,0,1,0,0,0,1,0,38,MALE,BLACK,69,2,True,Twentyeight-Thirtyeight,1,1
2021-08-15 04:38:00,OTHER,0,0,0,0,0,0,1,0,47,MALE,WHITE HISPANIC,33,1,True,Thirtyeight-Above,1,1
2021-08-15 04:42:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,35,MALE,BLACK,103,2,True,Twentyeight-Thirtyeight,1,1
2021-08-15 06:03:00,CRIMINAL POSSESION OF WEAPON,1,1,1,0,0,0,1,0,35,MALE,BLACK,67,2,True,Twentyeight-Thirtyeight,1,0
2021-08-15 07:45:00,BURGLARY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,79,1,True,UNKNOWN,1,1
2021-08-15 09:29:00,ROBBERY,1,0,0,0,0,0,1,0,25,MALE,BLACK,79,1,True,Twentyone-Twentyeight,1,0
2021-08-15 09:53:00,ASSAULT,1,0,1,0,0,0,1,0,27,MALE,BLACK,84,2,True,Twentyone-Twentyeight,1,0
2021-08-15 09:54:00,PETIT LARCENY,1,0,1,0,0,0,0,0,36,MALE,WHITE HISPANIC,25,1,True,Twentyeight-Thirtyeight,1,0
2021-08-15 15:47:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,1,1,0,60,MALE,WHITE HISPANIC,112,3,True,Thirtyeight-Above,1,1
2021-08-15 16:30:00,ASSAULT,0,0,1,0,0,0,1,0,60,MALE,BLACK,17,2,True,Thirtyeight-Above,1,1
2021-08-15 17:40:00,MENACING,0,0,1,0,1,0,0,0,30,MALE,WHITE,63,2,True,Twentyeight-Thirtyeight,1,1
2021-08-15 18:26:00,OTHER,1,0,0,0,0,0,1,0,46,MALE,WHITE,123,1,True,Thirtyeight-Above,1,0
2021-08-15 19:11:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,44,MALE,BLACK,7,2,True,Thirtyeight-Above,1,0
2021-08-15 20:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,23,MALE,WHITE HISPANIC,70,1,True,Twentyone-Twentyeight,1,1
2021-08-15 21:28:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,21,MALE,BLACK,41,1,True,Twentyone-Twentyeight,1,0
2021-08-15 23:30:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,0,0,18,MALE,BLACK,79,1,True,Twenty and Under,1,1
2021-08-16 02:12:00,ASSAULT,1,0,1,0,0,0,1,0,30,MALE,BLACK,101,2,True,Twentyeight-Thirtyeight,1,0
2021-08-16 02:51:00,ASSAULT,1,0,1,0,0,0,0,0,UNKNOWN,MALE,WHITE HISPANIC,73,1,True,UNKNOWN,1,0
2021-08-16 03:01:00,GRAND LARCENY,1,0,1,0,0,0,1,0,17,MALE,BLACK,84,2,True,Twenty and Under,1,0
2021-08-16 03:25:00,OTHER,0,0,1,0,0,0,0,0,25,MALE,WHITE HISPANIC,100,1,True,Twentyone-Twentyeight,1,1
2021-08-16 07:54:00,ASSAULT,1,0,1,0,0,0,1,0,27,MALE,BLACK,104,2,True,Twentyone-Twentyeight,1,0
2021-08-16 08:32:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,59,MALE,WHITE,109,1,True,Thirtyeight-Above,1,1
2021-08-16 10:44:00,PETIT LARCENY,1,0,1,0,0,0,1,0,36,MALE,WHITE,23,2,True,Twentyeight-Thirtyeight,1,0
2021-08-16 13:18:00,ASSAULT,1,0,1,0,0,0,1,0,17,MALE,BLACK,81,2,True,Twenty and Under,1,0
2021-08-16 14:45:00,ASSAULT,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,120,1,True,UNKNOWN,1,1
2021-08-16 14:57:00,ROBBERY,1,1,1,0,0,0,1,0,42,MALE,E. ASIAN,109,2,True,Thirtyeight-Above,1,0
2021-08-16 15:16:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,19,MALE,BLACK,114,2,True,Twenty and Under,1,1
2021-08-16 18:40:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,21,MALE,BLACK,47,1,True,Twentyone-Twentyeight,1,0
2021-08-16 21:41:00,ASSAULT,0,0,1,0,0,0,1,0,37,MALE,BLACK,1,2,True,Twentyeight-Thirtyeight,1,1
2021-08-16 21:42:00,ROBBERY,0,0,0,0,0,0,1,0,17,MALE,BLACK,107,1,True,Twenty and Under,1,1
2021-08-16 21:42:00,ROBBERY,0,0,0,0,0,0,1,0,21,MALE,BLACK,107,1,True,Twentyone-Twentyeight,1,1
2021-08-16 21:42:00,ROBBERY,0,0,0,0,0,0,1,0,14,MALE,BLACK,107,1,True,Twenty and Under,1,1
2021-08-16 23:10:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,1,0,0,0,21,MALE,BLACK,103,1,True,Twentyone-Twentyeight,1,1
2021-08-16 23:29:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,22,MALE,WHITE HISPANIC,90,1,True,Twentyone-Twentyeight,1,0
2021-08-17 01:00:00,GRAND LARCENY,0,0,0,0,0,0,1,0,24,MALE,BLACK HISPANIC,63,1,True,Twentyone-Twentyeight,1,1
2021-08-17 01:10:00,PETIT LARCENY,0,0,0,0,0,0,1,0,49,MALE,BLACK,106,1,True,Thirtyeight-Above,1,1
2021-08-17 01:10:00,PETIT LARCENY,0,0,0,0,0,0,1,0,35,FEMALE,WHITE,106,1,True,Twentyeight-Thirtyeight,1,1
2021-08-17 04:39:00,ASSAULT,0,0,1,0,0,0,1,0,30,MALE,BLACK,73,2,True,Twentyeight-Thirtyeight,1,1
2021-08-17 07:30:00,PETIT LARCENY,0,0,0,0,0,0,1,0,64,MALE,BLACK,19,1,True,Thirtyeight-Above,1,1
2021-08-17 09:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,25,MALE,BLACK,75,1,True,Twentyone-Twentyeight,1,1
2021-08-17 09:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,37,MALE,BLACK,1,1,True,Twentyeight-Thirtyeight,1,1
2021-08-17 10:30:00,CRIMINAL POSSESION OF WEAPON,1,1,0,0,0,0,1,0,24,MALE,BLACK,70,1,True,Twentyone-Twentyeight,1,0
2021-08-17 11:30:00,GRAND LARCENY,1,0,0,0,0,0,1,0,26,MALE,BLACK,103,1,True,Twentyone-Twentyeight,1,0
2021-08-17 11:30:00,GRAND LARCENY,1,0,1,0,0,0,1,0,41,MALE,E. ASIAN,103,2,True,Thirtyeight-Above,1,0
2021-08-17 14:30:00,GRAND LARCENY,1,0,0,0,0,0,1,0,60,MALE,BLACK,84,1,True,Thirtyeight-Above,1,0
2021-08-17 15:28:00,CRIMINAL POSSESION OF WEAPON,1,1,0,0,0,0,1,0,34,MALE,WHITE HISPANIC,120,1,True,Twentyeight-Thirtyeight,1,0
2021-08-17 15:28:00,CRIMINAL POSSESION OF WEAPON,1,1,0,0,0,0,1,0,26,FEMALE,WHITE HISPANIC,120,1,True,Twentyone-Twentyeight,1,0
2021-08-17 15:42:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,0,0,20,MALE,BLACK HISPANIC,76,0,False,Twenty and Under,1,0
2021-08-17 15:45:00,ASSAULT,0,0,1,0,0,0,1,0,16,MALE,BLACK,73,2,True,Twenty and Under,1,1
2021-08-17 16:33:00,CRIMINAL POSSESION OF STOLEN PROPERTY,1,0,0,0,0,0,1,0,60,MALE,BLACK,30,1,True,Thirtyeight-Above,1,0
2021-08-17 18:09:00,MURDER,0,0,0,0,0,0,1,0,32,MALE,WHITE HISPANIC,81,1,True,Twentyeight-Thirtyeight,1,1
2021-08-17 18:40:00,GRAND LARCENY AUTO,1,0,0,0,0,0,1,0,17,MALE,BLACK,75,1,True,Twenty and Under,1,0
2021-08-17 19:05:00,ASSAULT,1,0,0,0,0,0,1,0,70,MALE,E. ASIAN,109,1,True,Thirtyeight-Above,1,0
2021-08-17 21:01:00,ASSAULT,0,0,1,0,0,0,1,0,22,MALE,WHITE,1,2,True,Twentyone-Twentyeight,1,1
2021-08-17 21:20:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,32,FEMALE,BLACK,79,1,True,Twentyeight-Thirtyeight,1,0
2021-08-17 21:25:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,0,0,25,MALE,BLACK,78,1,True,Twentyone-Twentyeight,1,1
2021-08-17 21:52:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,40,MALE,BLACK,75,1,True,Thirtyeight-Above,1,1
2021-08-17 22:00:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,40,MALE,BLACK,75,1,True,Thirtyeight-Above,1,1
2021-08-17 22:38:00,ASSAULT,1,0,1,0,0,0,1,0,18,MALE,E. ASIAN,75,2,True,Twenty and Under,1,0
2021-08-17 22:38:00,ROBBERY,1,0,0,0,0,0,1,0,28,MALE,BLACK,47,1,True,Twentyone-Twentyeight,1,0
2021-08-17 23:30:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,45,MALE,BLACK,77,1,True,Thirtyeight-Above,1,1
2021-08-17 23:40:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,15,MALE,BLACK,75,1,True,Twenty and Under,1,0
2021-08-18 00:50:00,ROBBERY,0,0,1,0,0,0,1,0,45,MALE,BLACK,14,2,True,Thirtyeight-Above,1,1
2021-08-18 00:51:00,ROBBERY,0,0,0,0,0,0,1,0,30,MALE,BLACK,14,1,True,Twentyeight-Thirtyeight,1,1
